,label,content
1989,Technology,冬天电池跑不远，都是电池惹的祸，如果电池电量充足，能跑不远吗？不少消费者对电动车跑不远，归罪于电池。毫无疑问，电池首当其冲，实际情况到底怎么样呢？众所周知，目前绝大多数电动车采用的还是铅酸电池，电池内部发生化学反应为车辆提供电力驱动，随着气温的下降，铅酸蓄电池里各种物质的活性会降低，蓄电能力也随之变差。但是电池性能与环境温度有着很大的关系。有数据显示，当电池容量以25℃为标准时，环境温度每下降一度，电池的容量将随之缩水1%。如果夏天城市的环境温度在35℃，而冬季气温低于-5℃，那么由温度变化造成的容量损失便达到了40%（根据上述结论大致计算）。另外，由于环境温度降低，电池内部电解液的离子运动阻力也随之增大（可以理解为电解液流动性降低），充电也将会受到影响，充电量可能仅相当于夏季的70%，两者相乘，冬季电动车续航缩水一半也就再正常不过。温度在25℃左右时，铅酸蓄电池可正常蓄电，能最大限度地放电；气温下降到10℃以下时，铅酸蓄电池储存的电量会减少20%。0℃以下时，储存的电量会减少30%甚至更多。1、一般电动车电池最佳的充电环境温度是25℃，大家最好能把电池放在室内充电，以增强电池的蓄电能力，延长行驶路程。2、电动车用户在冬季要适当增加充电次数，而且每次充电最好不要超过10个小时。3、要选择大品牌，大厂家生产的电池，或者为大品牌专业OEM的品牌。目前电池技术正在升级换代，大厂家掌握了核心技术，针对电池冬天跑不远的情况作出了创新性的改进。由于某些商家选用的杂牌电池或者翻新电池，跑不远那也是正常的。1、载重质量对电动车行驶里程影响大。电动车为轻便高效设计，两轮电动车载重质量通常是100千克，略大于一个成年人正常体重，假如载人载物负荷过重的情况下行驶里程也会下降很多。2、行驶速度对电动车行驶里程也有较大影响。我们都知道汽车时速越高越费油，电动车也是同样的道理，也有经济时速，通常350瓦和500瓦电机的经济时速分别是20和30公里区域。厂家给出的行驶里程数据也是在经济时速内测试，而我们驾驶电动车通常都习惯用最高速度，所以经常达不到厂家宣称的最长行驶里程。3、除此之外的其他常见原因。比如说轮胎气不足、气压过低造成的行驶阻力过大，电动车刹车调的太紧或刹车不完全回位，路况不好致使频发加减速和刹车，坡道过多，逆风行驶等。电动车一次充电的行驶里程，是电动车电瓶容量以及电机和控制器匹配性优劣外加使用环境的综合体现，不单是由电池决定。同时也是用户评价一辆电动车质量好坏的参考标准之一。对于很多用户来讲，尤其是新电动车，如果行驶里程达不到自身要求的话往往归咎于电瓶质量不好或电动车质量问题，而恰恰忽视了使用环境对电动车行驶里程的影响这一重要因素。电瓶问题主要是体现在使用环境不变的情况下，行驶里程较以前有大幅度的缩短，顾客应该以这一经验标准作为参考，对真正出现问题的电池及时发觉。
1990,Technology,"今天，Facebook发布今年第二季度财报。财报显示，Facebook第二季度营收达到18.1亿美元，相较去年同期增长53%。其中，广告收入为16亿，占到总营收的88%，较去年同期增长61%，同时，移动端广告营收份额增长特别亮眼，占到总广告营收的41%，而上一季度这项数据为30%。反观Google,作为桌面时代的广告巨头，在向移动端的转型过程则充满阵痛。上周五，Google发布第二季度财报，第二季度净营收为111亿美元，不及华尔街预期，导致股价在财报发布几个小时后出现轻微下跌。而导致净营收低于预期的关键原因是移动广告收入低于预期。而造成这一局面的原因是CPC（Cost-Per-Click）指标的下跌，即意味着现在每点击一次广告Google从中赚到的钱不如以往多了。截至目前，CPC已经连续7个季度持续下跌，2013财年第二季度下跌了6%，而致使其不断下跌的“罪魁祸首”就是移动广告。然而，这些因素大多同样会作用于Facebook,但为什么Facebook的广告收入较去年同期增长了61%，并且移动端广告所占份额从上一季度的30%增长到41%。FacebookCFODavidEbersman在接受AllThingsD采访时表示，Facebook在移动端广告收入的增长很大程度要归因于信息流（NewsFeed）广告，这些（广告）真真切切为“我们”的广告主带来了回报。说到这里，可能就要提出一个命题——“随着人们使用设备的变化，流量的变现形式也在发生变化。在移动端上，社交平台（Facebook）对Google广告业务的冲击显然来得更为迅猛”。在移动设备上，Facebook在信息流中加入广告部分消除了屏幕尺寸大小的限制，广告的展现形式变得更丰富，从而对用户的骚扰也逐渐消减，自然广告的转化率就随之提高，而这样也就导致更多的广告主愿意为之买单。当然，Facebook在将用户使用习惯从桌面端转向移动端也作了大量工作，和运营商合作推出免费数据流量（欠发达地区）、手机补贴，为各种低端机型开发适配Facebook网页版和客户端，收购Instagram,推出FacebookHome,甚至激进得“抄袭”一个Snapchat。而这些工作也为Facebook移动端的用户数和活跃度带来了快速的增长，根据Facebook第二季度财报显示，移动端月度活跃用户达到8.19亿，较去年同期增长51%，同时2013年6月份Facebook移动端每天活跃用户数达到4.69亿。FacebookCEO马克·扎克伯格也对外说道，“我们在构建社区方面取得了长足的进步，也给出良好的财务表现，特别是在移动业务上”。"
1991,Technology,电动车电池大多为铅酸蓄电池，续航里程与环境温度是存在很大关系的。25℃是铅酸蓄电池工作的最佳温度，可以做到正常充电以及最大限度放电。10℃以下，铅酸蓄电池储存的电量会减少20%。0℃以下，铅酸蓄电池储存的电量会减少30%，甚至更多。所以，不用惊慌！在寒冷的冬季，电池的电量下降是正常的。只要采取合理科学的保护措施，就可以让电动车和电池安全过冬！冬季室外气温过低，在为电动车电池进行充电时，应该尽量选择在室内进行，因为25℃是电动车电池最适合的充电温度，所以室内充电可以增强电池的蓄电能力，最好把电池和充电器放置在通风良好、可调节温度的环境里，从而保证行驶里程。如果较长时间不使用电动车，应该将电动车电池存放在温度较高的环境中，切忌长期在暴露在室外环境，以免电池结冰，同时注意不要在电池亏电的状态下进行存放，要保证每月补充电并且充满一次，这样既可以保护电池，又能使其延长使用寿命。行车时遇见下坡，可以进行提前断电，滑行减速。如果马上到达红绿灯路口，请提前进入滑行，最大限度的减少刹车。重新启动电动车时，要慢慢转动转把，避免大电流对电池的冲击，同时减少电量损失和寿命损伤。随意使用不同型号的充电器可能会产生安全问题，导致电池产生泄漏、发热、冒烟、火灾或爆炸等情况。在低温环境下骑车，长期电量不足和过度频繁充电都是不可取的，电池是有使用寿命的，其实，充放电次数从电池出厂那刻起就已经固定了，充电过于频繁会影响电动车电池使用寿命。所以，要牢记30%充电法则：最好在电动车电池剩余30%左右电量充电！正常情况下，冬天的充电时间要保证8个小时，夏天可以减少2个小时。如果出现充电一整晚的情况，电池的寿命肯定会缩短。在低温环境下，多数充电器指示灯指示充满电之后，最好要继续进行1-2小时的浮充电，对抑制电池硫化也是有好处的。电动车电池在室外低温状态进入温暖室内，电池的表面会出现结霜凝露。为了避免结霜凝露引起的电池漏电，应该在电池温度上升到与室内温度接近并且干燥以后再进行充电。
1992,Technology,"在4G时代迟到了3年的苹果，并没有打算在5G时代引领节奏，2018年9月13日发布的三款新手机中，并没有发布任何支持5G网络的相关信息。需要指出，2017年5月，苹果公司向美国联邦通信委员会（FCC）申请在28GHz、39GHz频段进行毫米波应用试验，28GHz、39GHz为5G网络高频场景的主要频段，其后，美国专利局又公布了苹果的毫米波天线专利，两则新闻让业界普遍预测苹果将在2018年的新机中支持5G。一位接近苹果产业链的知情人士告诉记者：“苹果最开始有计划在这次的手机中支持5G,但是后来并没有按计划进行、测试线中的5G测试也取消了。”虽然距离5G在全球商用还有1-2年时间，但5G已经成为当前手机厂商争相追逐的热点。8月底至9月初，OPPO、vivo、小米已相继宣布了5G手机的研发进展，三家公司均采用了高通的骁龙X50基带芯片，OPPO、小米先后在手机上打通了5G信令和数据链路，而vivo则初步完成了手机的软硬件开发工作，包括其架构规划、主板、射频、天线设计等等，手机尺寸和外观上达到了可商用级别。在首个5G标准落地、多个国家完成5G频谱拍卖、分配之后，5G的舆论热点开始正式向终端产业链转移，在运营商、设备商之后，手机厂商接过了5G接力棒。手机是决定5G商用的关键因素，而移动通信技术的更迭对全球手机市场竞争格局也同样能起到决定作用。在苹果发布会的同一天，美国运营商Verizon公布了5G服务的资费，开始面向4个城市接受用户预订，并于10月1日起正式提供服务。但是，由于尚未出现商用5G手机，Verizon的5G服务只能通过5G家庭路由器（CPE）提供家庭宽带业务。同时，AT&T也已经宣布今年在美国12个城市提供5G服务，当然目前同样只能开展宽带业务。两家运营商均计划在2019年可以提供移动服务。这与4G商用之初类似。Verizon、AT&T在2010年开始推出4G业务，但直到2011年初HTC才推出了首款可商用的4G终端，这也使得HTC在2011年超越了三星、苹果，成为美国市场上销量最大的手机厂商。而苹果直到2013年的iPhone5S才开始支持4G网络，但适逢中国4G市场起步，中国移动与苹果在2014年初正式签署合作协议，彼时，国产手机厂商尚未推出成熟的4G商用手机，中国爆发式增长的4G市场迅速超越了美国成为苹果最大的收入来源。值得一提的是，曾经推出全球首款4G双卡双待手机的酷派，也一度成为国内4G手机出货量最高的手机厂商。最早抢占新技术窗口期的手机厂商，总能在这一窗口期中迅速积累先发优势。而如今，新一轮变革到来，手机市场也到了再次洗牌的时机。根据中国信息通信研究院近期发布的2018年8月国内手机出货量数据，今年8月，国内手机市场总出货量3259.5万部，同比去年下降20.9%，前八个月累计出货量2.66亿部，同比下降17.7%。而根据IDC最新数据，2018年Q2,全球智能手机出货量为3.42亿部，同比全年的3.482亿部下滑了1.8%，全球手机市场已经出现持续下滑。虽然排在全球前五的手机厂商可以在新兴市场抢占二线手机公司市场以保持增长，但相比之下，尽早占据5G窗口期显得更为重要。除了OPPO、vivo、小米之外，摩托罗拉已与Verizon宣布全球首款可升级5G手机MotoZ3,该手机本身只能支持3G\4G网络，但可以在手机背面搭载一个与手机大小相近的模块以支持5G。而在国内，中国移动已经启动“5G终端先行者”计划，中国电信则在9月13日发布的“Hello5G行动计划”中启动5G终端研究，数十家终端芯片、品牌厂商、测试公司致力于成为首批推出5G手机的企业。但从目前来看，5G手机的问世时间点，主要取决于手机的芯片平台的成熟度。“一部商用的5G手机，还需要同时支持现在的3G、4G网络才行，这比设计最先进的4G手机难很多。”一位正在参与5G手机研发的企业人士告诉记者，“目前全球5G的频段相对零散，600MHz、2.6GHz、3.5GHz、4.8GHz,还有毫米波，手机里的天线数量、射频器件数量都要大幅增加，但手机的厚度、屏占比却不能受到影响，而且各种器件之间的干扰、5G带来的功耗等问题也需要解决，还需要考虑NSA、SA两种5G标准。很多难题，需要一步步解决。”从几大手机厂商公布的进展来看，解决上述问题已经找到了可行路径。不过，值得一提的是，OPPO、vivo、小米、联想4家计划在同一时间公布了5G进展的手机厂商，均采用了高通的骁龙X50基带芯片。与4G之初相同，高通凭借长期的技术优势积累，在5G初期依然能够加速整个产业链的成熟。但是，手机芯片的竞争却比4G初期更为激烈。高通最早发布了骁龙X50基带芯片，目前5G手机的主流研发方案均通过高通骁龙855芯片与X50芯片组合实现。在高通之后，Intel发布了5G基带芯片XMM8060,在智能手机初期错失整个移动通信市场的Intel已经正式回归。此前，Intel的4G基带芯片已经被苹果采用，并且成为苹果制衡高通最重要的筹码。不过，由于Intel目前暂不生产手机的应用处理器芯片，所以目前只有能够自研应用处理器的苹果采用了Intel芯片，前述知情人士透露，“Intel目前也在与国内手机厂商接触，但从Intel计划来看，Intel可能会将5G芯片在笔记本电脑上大规模推广。全球所有的笔记本几乎都使用了Intel的芯片，Intel可以凭借其影响力将5G推广成为笔记本的标配。”在芯片竞争中，能够自研手机芯片的三星、华为紧随其后。2018年8月15日，三星宣布推出5G基带芯片ExynosModem5100,5G标准在2018年6月正式落地之后，该芯片成为全球首个支持该标准的芯片。此前，三星已经配合美国运营商推出了多种毫米波CPE,且成为首批获得FCC核准的5G设备。华为则在2018年2月推出了5G基带芯片Balong5G01,但该芯片的意义主要在于技术方案验证，其体积相当于高通、Intel的4倍，并不适用于手机。2018年8月31日，华为又在麒麟980处理器的发布会上公布了Balong5000基带芯片，并表示可以通过麒麟980+Balong5000提供5G正式商用平台。不过Balong5000的技术细节暂未公布，华为计划在2019年中期正式推出5G商用手机。值得一提的是，几家芯片公司在发布时均从不同角度解释其芯片为“全球首款5G芯片”。但事实上，在第一部5G商用手机正式落地之前，“全球首款”的意义更多只是品牌宣传，全球首个5G芯片、5G手机，仍需要企业突破大量的难题之后才能落地。（编辑：张伟贤）"
1993,Technology,"11月7日，第五届世界互联网大会在乌镇开幕，全球移动通信系统协会（GSMA）首席执行官（CEO）洪曜庄（JohnHoffman）在开幕式上发表演讲时表示，社会已经步入“智能互联互通时代”，预计运营商将花费5万亿美元支出用于下一代网络。美国已经推出5G,包括中国、韩国、阿联酋在内的很多国家都在推行。预计到2025年，5G将覆盖全球40%人口，中国有望成为未来最大的5G市场。洪曜庄表示，2017年移动产业的产出占全球GDP的3.5%，大约3.6万亿美元的价值。到2022年，这个数值将达到4.6万亿美元。洪曜庄说，20年前，全球5%的人口拥有手机，今天全球三分之二的人口拥有手机，全球33亿人访问移动互联网，预计2020年这一数字达到50亿人。在中国，8亿人访问移动互联网，预计2020年达到11亿人。"
1994,Technology,"人工智能（ArtificialIntelligence,缩写为AI）是研究、开发用于模拟人类智能的理论和技术的学科。对多数人来说，这个概念是自2016年AlphaGo与李世石那场围棋大战后才有的。但实际上，AI概念早已深入手机行业，并在近两年成为消费电子领域的绝对趋势。这是一场硬件之外的角逐，它的参与者众多，既有谷歌这样的软件巨头，也有苹果这种硬件制造商；比拼的内容却完全不像手机硬件跑分那样可以高下立判——因为人工智能的研究才刚刚开始，厂商们给自己产品灌输AI的能力和体现方式也千差万别，既有拍照识图这种显性的方式，也有优化内存预加载这种隐形体现，这些都需要长期使用才能起作用；甚至，也有可能它在后台悄悄工作，只能用“更平顺”“更聪明”这种并不易察觉的方式去感受它。vivo的新旗舰NEX将AI作为重要功能点，在这部手机上，vivo从最开始塑造它时就考虑了AI的体现方式，为此独立设计了AI唤醒键和独立语音芯片这些硬件，以及经过重塑的Jovi智能助手。一内一外，加上与第三方AI接口共同接管了NEX的人工智能体验。“AI手机应该具有深度学习的算法来识别场景，从而把消费者需要的各种服务精准地按需推送给我们，这种手机就是AI手机。”在与vivo的副总裁周围见面后，聊起的第一个问题是我问过很多人工智能从业者的问题：有什么样元素的手机才能算是AI手机？周围的答案里，前半句话确定了AI手机的特征，后一句则讲到了AI的作用。而他举的例子也正是Jovi,这个出现在vivo刚发布的新品NEX上的人工智能助手，它解释了消费电子产品如何体现人工智能的明确表现：一定数据积累，加特定场景，触发给出用户对应的服务，并且后续再不断学习这种触发条件，让触发更快。如前面所说，目前手机厂商对AI的体现大致从两条线出发，一种是显性的，用户看得见的部分即识图、拍照优化等；另一种隐性，用户看不见，学习使用者习惯，后台预加载等。周围明确的是vivo两种方式都在做。拍照是相对明显的需求，经历了硬件改善，算法优化两个时代后，AI引导手机拍照到了第三个时代，给手机又加入了一个“机器人”，帮用户识别场景，给出对应的优化方案。在NEX上更明确了AI对拍照的加持，无论前后镜头，让用户感觉拍得更漂亮。除了拍照，为了让Jovi更便捷地启动和介入，vivo做了两种交互上的优化。首先vivo给Jovi单独定制的语音芯片，通过低功耗24小时长待机来解决语音识别以及去噪声的处理，在NEX上可以看到的结果就是在嘈杂环境里更灵敏的语音识别能力。这是NEX独有的能力，也是中国厂商硬件创新的开始。除了语音，Jovi还可以通过单独的按键（而不是虚拟键）启动，这是为AI随时介入做了一点交互上的优化。短按，一键智慧识图，能快速把文字转换成文本、直接识别物体在电商找到类似产品等等，长按，唤醒Jovi,避免了在户外、会议、公共场合等场景下语音唤醒智能助手的尴尬。这些功能在之前的vivo手机上曾有部分体现，但对比NEX只能算技术演练。至于投入，目前周围公开的数字是整个软件团队的15%，他们的目标是做“有温度的科技”，这说法上次谈NEX品牌的时候也谈到过，而vivo的人工智能则充分践行了这一点。一个实用例子就是用户定了某天的出差机票，App关联手机号码加入日程，除了出发前提醒行程，NEX还可以贴心提醒用户目的地天气冷热、是否需要多带衣服或雨具等。一系列动作背后仍是“数据积累——特定场景——触发”这套逻辑，但vivo将Jovi被动唤醒，变成主动“思考”，不是在我需要的时候去找它，而是在它觉得我需要的时候，已经先来找我了。用户不仅能感受到“科技”，还能感受到“温度”——所谓的人文与科技的十字路口，多一步和少一步的差别，也正在于此。vivo对AI的投入，并不仅仅在具体的手机产品上。产品之外，还有一系列对未来的投资。“研究院”这三个字，似乎跟普通用户在综艺节目上理解的vivo形象不太相符，但vivo在背后默默坚持，这是除了上文提到的15%研发人员之外、vivo的AI储备计划。根据周围介绍，vivo人工智能研究院目前共有5个分院，分别是北京AI研究院、南京AI研究院、杭州AI研究院、深圳AI研究院、美国AI研究院。其中美国研究院格外显眼，他们会专注于做OpenDSP、vivo的AI框架，以及AI的算法如何更加高效快速的和芯片平台、DSP平台进行调优。周围强调“工程是工程，产品是产品”，研究的东西就应该是属于研究属性的。研究院里的技术专家们，做的是面向未来5到10年知识图谱的框架，以及深度学习方面的研究。相比NEX来说，这些才更能代表vivo在AI方面的硬实力。周围说，现在才开始谈AI是源自“不跟随”的性格：vivo并没有看到行业内大家都在做某件事就心血来潮，而是将AI作为未来10年的大需求。对vivo来说，这是更长远的未来。也是Jovi能持续保持着科技的温度的原因之一。因为有了它，NEX才能与使用者一同进化，在每个不经意的瞬间持续而安静地打动着你。"
1995,Technology,PingWest品玩10月7日讯，中国台湾智能手机和VR设备厂商HTC发布了2018年9月份未经审计的收入报告。财报显示，公司在2018年9月的收入为新台币12.56亿元（约合人民币3.8亿元），同比下降了80.71%。创下了公司有史以来最大的收入下滑。环比下降9.57%。截至目前，该公司在2018年的收入为新台币196亿元（约合人民币43.5亿元），同比下滑了57.72%。
1996,Technology,"今天下午，因为要公告与美图手机的合作，小米集团比原定的时间晚了一个小时公布第三季度财报。财报显示，当季小米集团总营收508亿元人民币，同比上涨49.1%；经调整利润29亿元，同比增长17.3%。最受业界关注的三大主营业务之一的智能手机，再创出货量新高，达到了3330万部，收入350亿元，同比增长36%。早在财报发表之前，小米还官宣了10月26日出货量突破了1亿台，提前两个月完成了全年目标，正式迈入了手机行业的“亿级俱乐部”。随后，小米官方给出的一图看懂小米集团2018Q3财报表示，小米手机已站稳高端市场。但根据计算结果，出货3330万部收入350亿元，意味着小米的手机在2018年第三季度的平均售价仅为每部1052.0元，而2017年第三季度为每部930.7元。手机均价仅千元出头，小米所谓的“站稳高端市场”是如何定义的？对于媒体的这个疑惑，CFO周受资在财报电话会议上表示，这指的是2000元以上的手机市场。他反复对媒体强调了一项数据：今年第三季度小米手机提升了平均售价（ASP），中国及海外的小米手机ASP分别同比上涨16%及18%。从今年华为、OPPO、vivo等头部厂商推出的旗舰产品售价来看，均价都在3000元以上，华为Mate20Pro、OPPOFindX、vivoNEX等，均价甚至已经超过了4000元。小米将2000元以上手机占比的提升看做是站稳高端市场，似乎有些站不住脚。对此，数据机构Countpoint高级分析师闫占孟对凤凰网科技表示，数据机构一般是把3000元以上、3500元以上甚至是4000元以上归作高端市场，“2000元以上肯定是没有算作高端的。”另外一项值得关注的财报数据是，小米智能手机业务的毛利率由2017年第三季度的11.7%，降至了2018年第三季度的6.1%。周受资强调，小米追求有质量的增长，而不是盲目的追求出货量的增长。但小米在出货量和营收同比大幅增长的同时，小米智能手机毛利率反而出现了大幅下滑，这是一个不健康的信号。财报披露当日，小米集团公告与美图公司签订战略合作协议：小米将获得美图手机品牌和相关影像技术，以及大部分智能硬件的30年全球独家授权。小米在公告中表示，这一举措将有助于提升拍照体验，并赢得更多女性用户。根据合作内容，美图将旗下美图手机的品牌、影像技术和二级域名，在全球范围内独家授权给小米集团。授权之后的美图手机将由小米负责研发、生产、销售和推广；而美图公司将持续提供影像技术与美颜算法的共同支持。此外，小米还被授权生产和推广一系列美图品牌的智能硬件产品（与皮肤相关的智能硬件产品除外）。也就是说，今后由美图负责美和收租，小米负责做产品卖钱。周受资说，今后是叫美图小米手机，还是小米美图手机，产品的名字还在商讨当中。更多的合作细节是，合作期间美图将享有的就合作手机和合作智能硬件的授权收益分成将分为两个阶段。第一阶段是自合作手机正式上市起的5年内，美图将获得每台合作手机销售毛利润的10%，直至累计分成金额到达约定的金额；小米公司亦有权选择一次性支付分成费用来补足约定金额。一旦达到约定金额后，小米公司若决定继续合作，则双方合作进入第二阶段。第二阶段最长可持续30年，在此期间，美图将继续获得手机销售的分成，并享有每年1000万美元的保底分成收入。此外，美图也授权小米可以美图品牌生产其他除皮肤相关的多种智能硬件。美图也将享有就合作产品销售带来的授权分成。在合作智能硬件正式销售起的30年内，美图均可获得每台智能硬件销售毛利润的15%。在拿下美图手机品牌之前，小米手机还有另外两个品牌布局。今年上半年，小米通过参股投资的企业，推出了主打游戏体验的黑鲨品牌手机。第三季度，小米又在印度市场推出了POCO,目前POCO手机在主要国际市场都有售。如果按照官方给出的说法，这一系列多品牌策略，将有助于小米进一步扩大和丰富产品的用户群体，为手机整体业务提供新的增长点。这句话反过来看，也意味着小米手机整体业务的增长已经到达瓶颈期，目前只能通过做多品牌，渗透细分市场来保持增长势头。2018年下半年，中国手机市场发展趋势遭遇了重要拐点期。来自Gfk的报告显示，今年第三季度市场大盘销量同比下滑18%，销售额同比下滑9%。多家机构预测，这种下滑可能是未来几年手机市场的“新常态”。凤凰网科技就此咨询美图公司：“小米和美图合作后增长空间在哪里？为何此前美图出货量不高，和小米合作后就能调高预期？”对方表示，此次合作将借助小米渠道进行销售，吸引更多男性用户使用美图手机。小米的这种做法，就好比是多穿几件衣服来过冬，但是具体暖和不暖和，只有小米自己心里才清楚。对于这个季度的财报来说，瑕不掩瑜的是，小米新零售体系经过两年时间建设如今基本成型，同时效率进一步提升。财报显示，2018年第三季度小米已经在中国大陆设立了499个小米之家，主要分布在一二线城市，并发力授权店体验店的拓展，在国内设立超过1100家授权店。第三季度小米来自线下（小米之家、小米授权店体验店、直供点以及其他）的收入为236亿元，线上收入为222亿元。众所周知的是，作为一个互联网手机品牌，小米以线上市场起家。如今小米线下收入与线上基本持平，这是一个比较健康的占比，也意味着小米新零售体系的渠道下沉要更加深入。值得一提的是，小米新零售快速扩张的同时，依旧保持了整体运营的高效表现。雷军曾表示，小米新零售的核心是线上线下同样高效。财报显示，第三季度小米营业费用率为8.5%，这一数字在上个季度为8.8%，效率进一步提升。在9月份的2018世界人工智能大会上，雷军表示，人工智能的时代已经来临，小米选择的突破口是IoT,“AI+IoT”万物智慧互联将是小米的核心战略。财报显示，做为小米三大主营业务的IoT与生活消费品持续高速增长，第三季度该项业务收入达108.05亿元人民币，同比增长89.8%。同时，该业务前三个季度总收入达289亿元，已超过该业务去年234.5亿元的全年收入。在上市之前，雷军一直强调小米是一家互联网公司。那么，其互联网业务的收入这个季度表现如何呢？财报显示，2018年第三季度小米互联网服务分部收入继续增长至47亿元，同比大涨85.5%。其中广告收入同比增长109.8%，第三季度MIUI月活跃用户达2.24亿人，同比增长43.4%。同时，小米开始海外互联网服务业务变现的尝试。2018年第三季度，海外互联网服务收入占互联网服务总收入的4.4%。见智研究所的分析师表示，小米整体毛利本季度实现65.8亿，同比增加26.4%。在整体毛利中，互联网业务贡献占比高达73%，首次超过50%。从收入来说，这算是小米最能证明自己是互联网公司的一份财报。另外，还有人记得雷军与董明珠的2013年立下的10亿赌局吗？如果五年之内，小米的营业额击败格力，董明珠本来是要输给雷军一块钱的，她自己加码到了10亿元。仅从第三季度来看，小米与格力的营收只差69亿元了。答案揭晓，只剩下最后一个季度了。"
1997,Technology,随着智能家居的普及，越来越多家庭开始出现扫地机器人的身影。不过，有了扫地机器人就真不用动手扫地了？近日，中国消费者协会对市场上销售的20款扫地机器人产品开展了比较试验。通过对样机的安全性、清扫效果等关键项目进行测试，给扫地机器人“号号脉”。本次测试中，扫地机器人的清洁能力差距明显，高到93.34%，低至29.63%。据中国家用电器研究院院长助理梅晓春介绍，覆盖率受到扫地机器人路径规划的影响，随着产业的发展，扫地机器人已经由随机碰撞模式逐渐向路径规划模式转变，但功能的完整性依然参差不齐。扫地机器人的清洁能力主要看覆盖率和清洁率两个指标。覆盖率即在清扫过程中是否存在漏扫的可能，是判断一款扫地机器人智能化水平高低的重要指标。“清扫覆盖率是清洁率高低的前提，两者相辅相成。”梅晓春表示。“随机碰撞的优势在于可以随机重复清扫之前扫过的地点，来保证最终的清扫效果，不过其耗时相对较长。路径规划通常使用‘同时定位与地图构建’技术（以下简称SLAM），机器知道自己在哪里，知道周围环境如何，进而得知下一步该如何自主行动。”梅晓春解释。据他介绍，目前常见的扫地机器人SLAM系统有激光雷达、视觉识别两种形式，后者在阴暗环境下容易出现识别偏差。算法好，覆盖率就高，覆盖率高的前提下再看除尘能力，综合起来代表智能机器人的发展趋势。消费者对于智能化家电的需求逐年增高，智能扫地机器人这类智能家电产品已经进入寻常百姓家。但国内目前关于扫地机器人的质量检测中，多数只做3C强制性认证项目。目前虽然已经制定了相应的扫地机器人性能测试方法国家和行业标准，但也仅限于质量合格与否，对产品质量没有量化要求，这与国家对产品质量升级的要求还有差距。此外，购买时也要注意机器出风口朝向，避免直吹地面造成污物吹起的二次污染；滤网、边刷以及滚刷都是消耗品，购买前了解使用周期，避免后续成本过高，“扫地机器人不可能完全清扫家里的每一个死角，所以并不是购买了扫地机器人就不用再拿扫帚了。”梅晓春笑说。
1998,Technology,1月17日消息据工信部发布，2019年1月15日，工业和信息化部无线电管理局谢远生局长带队分别与爱立信、苹果公司就第五代公众移动通信（5G）系统频率使用规划，无线充电、应急通信等前沿无线电通信技术的监管要求，以及未来公众移动通信的技术愿景进行了交流，并就2019年世界无线电通信大会（WRC-19）相关议题观点交换了意见，最后就未来在国际电联（ITU）及亚太电信组织（APT）框架下开展的合作进行了讨论。
1999,Technology,据国外媒体报道，70岁的摄影师加里·克雷默在迪纳利国家公园拍摄到了瘠地驯鹿鹿茸脱落的画面：这是一头生活在美国阿拉斯加迪纳利国家公园的瘠地驯鹿，此时它鹿角上覆盖的一层皮即鹿茸正在脱落。一年中鹿茸的脱落时间取决于许多因素，包括驯鹿的年龄和它们生活的纬度。雄鹿在大约一岁时逐渐性成熟，发育出第一对鹿角。到了夏季末段，雄性驯鹿的睾丸酮水平达到最高，鹿角底部的血管开始停止供血，骨质开始变硬，外层的鹿茸也干枯脱落。刚萌发的鹿角中具有丰富的血管、神经和软骨，表面有一层细密的绒毛，摸起来很柔软，富有弹性，因此被称为“鹿茸”。在鹿角长到最大尺寸后，骨质开始变硬，外层的柔软表皮开始脱落。虽然脱落过程会流出大量血液，但并不会导致驯鹿有任何不适。
2300,Government,本报武汉6月23日电记者今天从湖北省科技厅获悉：湖北日前出台的《科技成果转化实施细则》明确：取消高校院所科技成果转化所有的行政审批。去年12月，湖北省出台《促进高校、院所科技成果转化暂行办法》，赋予科研团队研发成果使用权、经营权、处置权和收益权。其中，在鄂科技成果转化、转让收益方面，率先规定高校院所研发团队可获不低于70%，最高达99%的收益。日前，湖北出台配套实施细则。财政部门解释称，取消高校院所科技成果转化所有的行政审批，前提是明确科技成果知识产权归属。过去，高校院所科技成果作为国有资产进行管理，其转化需经过多部门审批，一般耗时2年左右。根据实施细则，科技成果的知识产权授予研发团队后，高校院所仅保留荣誉权。成果转化不再作为国有资产管理，财政部门、行政主管部门和高校院所有关的所有审核、审批事项自然取消，确保使科学技术生产要素自由流转。细则同时规定：科技成果转化资产处置只需处置备案即可。相关人士表示，此举把过去要经过多个部门审批、一般耗时2年左右的科技成果转化的严格行政审批手续简化为一张备案表，这将极大地提高研发团队将科技成果与生产一线对接的速度，从而提高科技成果转化的时效性，增强产品的竞争力。
